desc_apertura;desc_prog;desc_inc;desc_prin;cred_ini;cred_vig;cred_comp;cred_pag;cred_dev;cred_disp
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Servicios Extraordinarios;823.215;823.215;0;0;0;823.215
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Servicios Extraordinarios;68.601;68.601;0;0;0;68.601
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Servicios Extraordinarios;214.036;214.036;0;0;0;214.036
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Asistencia Social al Personal;1.379.136;1.379.136;0;0;0;1.379.136
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;676.271;676.271;110.211;110.211;110.211;566.060
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;56.356;56.356;20.210;20.210;20.210;36.146
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;183.157;183.157;0;0;0;183.157
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;"Productos de Papel, Cartón e Impresos";2.000;2.000;0;0;0;2.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;"Productos de Papel, Cartón e Impresos";3.000;3.000;0;0;0;3.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;Otros Bienes de Consumo;1.000;1.000;0;0;0;1.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;Otros Bienes de Consumo;10.000;10.000;0;0;0;10.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;Otros Bienes de Consumo;15.000;15.000;0;0;0;15.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;Otros Bienes de Consumo;1.000;1.000;0;0;0;1.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;Otros Bienes de Consumo;5.000;5.000;0;0;0;5.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Básicos;15.000;15.000;0;0;0;15.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Alquileres y Derechos;5.000;5.000;0;0;0;5.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;"Mantenimiento, Reparación y Limpieza";20.500;20.500;0;0;0;20.500
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;"Mantenimiento, Reparación y Limpieza";2.000;2.000;0;0;0;2.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;"Mantenimiento, Reparación y Limpieza";3.000;3.000;0;0;0;3.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;"Mantenimiento, Reparación y Limpieza";376.594;376.594;0;0;0;376.594
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;"Mantenimiento, Reparación y Limpieza";1.000;1.000;0;0;0;1.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Técnicos y Profesionales;2.370.907;2.370.907;0;0;0;2.370.907
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Técnicos y Profesionales;4.000.000;4.000.000;7.593.934;0;1.122.388;-3.593.934
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Técnicos y Profesionales;1.500.000;1.500.000;0;0;0;1.500.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Comerciales y Financieros;2.000;2.000;0;0;0;2.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Comerciales y Financieros;44.000;44.000;0;0;0;44.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Comerciales y Financieros;5.000;5.000;0;0;0;5.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Comerciales y Financieros;6.419.005;6.419.005;0;0;0;6.419.005
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Pasajes y Viáticos;790.000;790.000;83.808;83.808;83.808;706.192
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Pasajes y Viáticos;684.000;684.000;0;0;0;684.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;"Impuestos, Derechos, Tasas y Juicios";450;450;0;0;0;450
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Otros Servicios;2.100.000;2.100.000;0;0;0;2.100.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;358.945;306.942;306.942;-358.945
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;519.150;442.317;442.317;-519.150
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;358.643;171.526;171.526;-358.643
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Servicios Extraordinarios;0;0;21.817;18.085;18.085;-21.817
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Asistencia Social al Personal;0;0;58.595;27.681;27.681;-58.595
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;147.893;137.283;137.283;-147.893
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;79.426;55.929;55.929;-79.426
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;88.033;39.866;39.866;-88.033
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Técnicos y Profesionales;0;0;0;1.983.042;860.655;0
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Pasajes y Viáticos;0;0;13.506;13.506;13.506;-13.506
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;35.869;87.872;87.872;-35.869
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;255.744;332.577;332.577;-255.744
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;3.730;3.730;3.730;-3.730
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;0;187.117;187.117;0
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Servicios Extraordinarios;0;0;0;3.732;3.732;0
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Asistencia Social al Personal;0;0;0;30.914;30.914;0
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;0;10.609;10.609;0
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;0;23.497;23.497;0
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;0;48.166;48.166;0
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;Otros Bienes de Consumo;0;0;0;0;0;0
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;Otros Bienes de Consumo;0;0;0;0;0;0
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Básicos;0;0;2.266;2.266;2.266;-2.266
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Técnicos y Profesionales;0;0;0;305.079;305.079;0
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Comerciales y Financieros;0;0;0;0;0;-2.334.278
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Uso;Maquinaria y Equipo;1.650.000;1.650.000;0;0;0;1.650.000
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Uso;Maquinaria y Equipo;680.046;680.046;0;0;0;680.046
Innovación y Tecnología / Yvera;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Uso;Activos Intangibles;532.000;532.000;0;0;0;532.000
Pueblos Auténticos;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Otros Servicios;3.000.000;3.000.000;0;0;0;3.000.000
Pueblos Auténticos;Desarrollo y Promoción del Turismo Nacional;Transferencias;Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital;12.662.329;12.662.329;0;0;0;12.662.329
Pueblos Auténticos;Desarrollo y Promoción del Turismo Nacional;Transferencias;Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital;7.775.611;7.775.611;0;0;0;7.775.611
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;10.816.969;10.816.969;703.906;703.906;703.906;10.113.063
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;11.730.019;11.730.019;728.070;728.070;728.070;11.001.949
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;1.878.916;1.878.916;0;0;0;1.878.916
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;6.106.477;6.106.477;0;0;0;6.106.477
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Servicios Extraordinarios;4.939.293;4.939.293;117.183;117.183;117.183;4.822.110
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Servicios Extraordinarios;411.608;411.608;0;0;0;411.608
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Servicios Extraordinarios;1.284.216;1.284.216;0;0;0;1.284.216
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Asistencia Social al Personal;73.816;73.816;0;0;0;73.816
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Asistencia Social al Personal;248.555;248.555;0;0;0;248.555
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;17.804.154;17.804.154;1.499.746;1.499.746;1.499.746;16.304.408
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;2.516.298;2.516.298;462.070;462.070;462.070;2.054.228
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;1.693.370;1.693.370;0;0;0;1.693.370
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;5.503.459;5.503.459;0;0;0;5.503.459
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;"Productos de Papel, Cartón e Impresos";2.000;2.000;0;0;0;2.000
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;"Productos de Papel, Cartón e Impresos";4.000;4.000;0;0;0;4.000
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;Productos Metálicos;1.500;1.500;0;0;0;1.500
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;Otros Bienes de Consumo;70.539;70.539;0;0;0;70.539
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;Otros Bienes de Consumo;1.500;1.500;0;0;0;1.500
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;Otros Bienes de Consumo;15.000;15.000;0;0;0;15.000
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;Otros Bienes de Consumo;500;500;0;0;0;500
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Básicos;80.000;80.000;31.038;31.038;31.038;48.962
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Básicos;90.000;90.000;25.289;25.289;25.289;64.711
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Básicos;80.000;80.000;9.032;9.032;9.032;70.969
